state,date,condition,percent_value,previous_week,previous_year,publish_date,id
Alabama,2014-06-29,Fair,31,35,36,2014-06-30,6753
Arizona,2014-06-29,Fair,19,35,36,2014-06-30,6754
Arkansas,2014-06-29,Fair,23,35,36,2014-06-30,6755
California,2014-06-29,Fair,25,35,36,2014-06-30,6756
Georgia,2014-06-29,Fair,32,35,36,2014-06-30,6757
Kansas,2014-06-29,Fair,41,35,36,2014-06-30,6758
Louisiana,2014-06-29,Fair,15,35,36,2014-06-30,6759
Mississippi,2014-06-29,Fair,29,35,36,2014-06-30,6760
Missouri,2014-06-29,Fair,38,35,36,2014-06-30,6761
North Carolina,2014-06-29,Fair,24,35,36,2014-06-30,6762
Oklahoma,2014-06-29,Fair,41,35,36,2014-06-30,6763
South Carolina,2014-06-29,Fair,30,35,36,2014-06-30,6764
Tennessee,2014-06-29,Fair,25,35,36,2014-06-30,6765
Texas,2014-06-29,Fair,40,35,36,2014-06-30,6766
Virginia,2014-06-29,Fair,0,35,36,2014-06-30,6767
15 States,2014-06-29,Fair,34,35,36,2014-06-30,6768
Alabama,2014-06-29,Good,57,41,38,2014-06-30,6769
Arizona,2014-06-29,Good,47,41,38,2014-06-30,6770
Arkansas,2014-06-29,Good,45,41,38,2014-06-30,6771
California,2014-06-29,Good,20,41,38,2014-06-30,6772
Georgia,2014-06-29,Good,52,41,38,2014-06-30,6773
Kansas,2014-06-29,Good,49,41,38,2014-06-30,6774
Louisiana,2014-06-29,Good,65,41,38,2014-06-30,6775
Mississippi,2014-06-29,Good,55,41,38,2014-06-30,6776
Missouri,2014-06-29,Good,54,41,38,2014-06-30,6777
North Carolina,2014-06-29,Good,64,41,38,2014-06-30,6778
Oklahoma,2014-06-29,Good,53,41,38,2014-06-30,6779
South Carolina,2014-06-29,Good,62,41,38,2014-06-30,6780
Tennessee,2014-06-29,Good,53,41,38,2014-06-30,6781
Texas,2014-06-29,Good,29,41,38,2014-06-30,6782
Virginia,2014-06-29,Good,90,41,38,2014-06-30,6783
15 States,2014-06-29,Good,41,41,38,2014-06-30,6784
Alabama,2014-06-29,Excellent,10,12,9,2014-06-30,6785
Arizona,2014-06-29,Excellent,34,12,9,2014-06-30,6786
Arkansas,2014-06-29,Excellent,25,12,9,2014-06-30,6787
California,2014-06-29,Excellent,55,12,9,2014-06-30,6788
Georgia,2014-06-29,Excellent,12,12,9,2014-06-30,6789
Kansas,2014-06-29,Excellent,5,12,9,2014-06-30,6790
Louisiana,2014-06-29,Excellent,19,12,9,2014-06-30,6791
Mississippi,2014-06-29,Excellent,13,12,9,2014-06-30,6792
Missouri,2014-06-29,Excellent,4,12,9,2014-06-30,6793
North Carolina,2014-06-29,Excellent,10,12,9,2014-06-30,6794
Oklahoma,2014-06-29,Excellent,1,12,9,2014-06-30,6795
South Carolina,2014-06-29,Excellent,5,12,9,2014-06-30,6796
Tennessee,2014-06-29,Excellent,15,12,9,2014-06-30,6797
Texas,2014-06-29,Excellent,11,12,9,2014-06-30,6798
Virginia,2014-06-29,Excellent,10,12,9,2014-06-30,6799
15 States,2014-06-29,Excellent,12,12,9,2014-06-30,6800
Alabama,2014-06-22,Very poor,0,3,6,2014-06-23,6801
Arizona,2014-06-22,Very poor,0,3,6,2014-06-23,6802
Arkansas,2014-06-22,Very poor,0,3,6,2014-06-23,6803
California,2014-06-22,Very poor,0,3,6,2014-06-23,6804
Georgia,2014-06-22,Very poor,0,3,6,2014-06-23,6805
Kansas,2014-06-22,Very poor,1,3,6,2014-06-23,6806
Louisiana,2014-06-22,Very poor,0,3,6,2014-06-23,6807
Mississippi,2014-06-22,Very poor,0,3,6,2014-06-23,6808
Missouri,2014-06-22,Very poor,0,3,6,2014-06-23,6809
North Carolina,2014-06-22,Very poor,0,3,6,2014-06-23,6810
Oklahoma,2014-06-22,Very poor,1,3,6,2014-06-23,6811
South Carolina,2014-06-22,Very poor,0,3,6,2014-06-23,6812
Tennessee,2014-06-22,Very poor,1,3,6,2014-06-23,6813
Texas,2014-06-22,Very poor,7,3,6,2014-06-23,6814
Virginia,2014-06-22,Very poor,0,3,6,2014-06-23,6815
15 States,2014-06-22,Very poor,4,3,6,2014-06-23,6816
Alabama,2014-06-22,Poor,2,9,17,2014-06-23,6817
Arizona,2014-06-22,Poor,0,9,17,2014-06-23,6818
Arkansas,2014-06-22,Poor,7,9,17,2014-06-23,6819
California,2014-06-22,Poor,0,9,17,2014-06-23,6820
Georgia,2014-06-22,Poor,4,9,17,2014-06-23,6821
Kansas,2014-06-22,Poor,3,9,17,2014-06-23,6822
Louisiana,2014-06-22,Poor,1,9,17,2014-06-23,6823
Mississippi,2014-06-22,Poor,3,9,17,2014-06-23,6824
Missouri,2014-06-22,Poor,4,9,17,2014-06-23,6825
North Carolina,2014-06-22,Poor,2,9,17,2014-06-23,6826
Oklahoma,2014-06-22,Poor,4,9,17,2014-06-23,6827
South Carolina,2014-06-22,Poor,3,9,17,2014-06-23,6828
Tennessee,2014-06-22,Poor,5,9,17,2014-06-23,6829
Texas,2014-06-22,Poor,12,9,17,2014-06-23,6830
Virginia,2014-06-22,Poor,0,9,17,2014-06-23,6831
15 States,2014-06-22,Poor,8,9,17,2014-06-23,6832
Alabama,2014-06-22,Fair,32,37,34,2014-06-23,6833
Arizona,2014-06-22,Fair,19,37,34,2014-06-23,6834
Arkansas,2014-06-22,Fair,23,37,34,2014-06-23,6835
California,2014-06-22,Fair,20,37,34,2014-06-23,6836
Georgia,2014-06-22,Fair,34,37,34,2014-06-23,6837
Kansas,2014-06-22,Fair,41,37,34,2014-06-23,6838
Louisiana,2014-06-22,Fair,20,37,34,2014-06-23,6839
Mississippi,2014-06-22,Fair,30,37,34,2014-06-23,6840
Missouri,2014-06-22,Fair,40,37,34,2014-06-23,6841
North Carolina,2014-06-22,Fair,25,37,34,2014-06-23,6842
Oklahoma,2014-06-22,Fair,42,37,34,2014-06-23,6843
South Carolina,2014-06-22,Fair,30,37,34,2014-06-23,6844
Tennessee,2014-06-22,Fair,21,37,34,2014-06-23,6845
Texas,2014-06-22,Fair,41,37,34,2014-06-23,6846
Virginia,2014-06-22,Fair,0,37,34,2014-06-23,6847
15 States,2014-06-22,Fair,35,37,34,2014-06-23,6848
Alabama,2014-06-22,Good,57,38,35,2014-06-23,6849
Arizona,2014-06-22,Good,47,38,35,2014-06-23,6850
Arkansas,2014-06-22,Good,45,38,35,2014-06-23,6851
California,2014-06-22,Good,15,38,35,2014-06-23,6852
Georgia,2014-06-22,Good,51,38,35,2014-06-23,6853
Kansas,2014-06-22,Good,50,38,35,2014-06-23,6854
Louisiana,2014-06-22,Good,64,38,35,2014-06-23,6855
Mississippi,2014-06-22,Good,55,38,35,2014-06-23,6856
Missouri,2014-06-22,Good,52,38,35,2014-06-23,6857
North Carolina,2014-06-22,Good,64,38,35,2014-06-23,6858
Oklahoma,2014-06-22,Good,52,38,35,2014-06-23,6859
South Carolina,2014-06-22,Good,61,38,35,2014-06-23,6860
Tennessee,2014-06-22,Good,58,38,35,2014-06-23,6861
Texas,2014-06-22,Good,29,38,35,2014-06-23,6862
Virginia,2014-06-22,Good,96,38,35,2014-06-23,6863
15 States,2014-06-22,Good,41,38,35,2014-06-23,6864
Alabama,2014-06-22,Excellent,9,13,8,2014-06-23,6865
Arizona,2014-06-22,Excellent,34,13,8,2014-06-23,6866
Arkansas,2014-06-22,Excellent,25,13,8,2014-06-23,6867
California,2014-06-22,Excellent,65,13,8,2014-06-23,6868
Georgia,2014-06-22,Excellent,11,13,8,2014-06-23,6869
Kansas,2014-06-22,Excellent,5,13,8,2014-06-23,6870
Louisiana,2014-06-22,Excellent,15,13,8,2014-06-23,6871
Mississippi,2014-06-22,Excellent,12,13,8,2014-06-23,6872
Missouri,2014-06-22,Excellent,4,13,8,2014-06-23,6873
North Carolina,2014-06-22,Excellent,9,13,8,2014-06-23,6874
Oklahoma,2014-06-22,Excellent,1,13,8,2014-06-23,6875
South Carolina,2014-06-22,Excellent,6,13,8,2014-06-23,6876
Tennessee,2014-06-22,Excellent,15,13,8,2014-06-23,6877
Texas,2014-06-22,Excellent,11,13,8,2014-06-23,6878
Virginia,2014-06-22,Excellent,4,13,8,2014-06-23,6879
15 States,2014-06-22,Excellent,12,13,8,2014-06-23,6880
Alabama,2014-06-15,Very poor,0,3,6,2014-06-16,6881
Arizona,2014-06-15,Very poor,0,3,6,2014-06-16,6882
Arkansas,2014-06-15,Very poor,0,3,6,2014-06-16,6883
California,2014-06-15,Very poor,0,3,6,2014-06-16,6884
Georgia,2014-06-15,Very poor,0,3,6,2014-06-16,6885
Kansas,2014-06-15,Very poor,1,3,6,2014-06-16,6886
Louisiana,2014-06-15,Very poor,0,3,6,2014-06-16,6887
Mississippi,2014-06-15,Very poor,0,3,6,2014-06-16,6888
Missouri,2014-06-15,Very poor,1,3,6,2014-06-16,6889
North Carolina,2014-06-15,Very poor,0,3,6,2014-06-16,6890
Oklahoma,2014-06-15,Very poor,1,3,6,2014-06-16,6891
South Carolina,2014-06-15,Very poor,0,3,6,2014-06-16,6892
Tennessee,2014-06-15,Very poor,1,3,6,2014-06-16,6893
Texas,2014-06-15,Very poor,5,3,6,2014-06-16,6894
Virginia,2014-06-15,Very poor,0,3,6,2014-06-16,6895
15 States,2014-06-15,Very poor,3,3,6,2014-06-16,6896
Alabama,2014-06-15,Poor,1,10,13,2014-06-16,6897
Arizona,2014-06-15,Poor,0,10,13,2014-06-16,6898
Arkansas,2014-06-15,Poor,7,10,13,2014-06-16,6899
California,2014-06-15,Poor,0,10,13,2014-06-16,6900
Georgia,2014-06-15,Poor,4,10,13,2014-06-16,6901
Kansas,2014-06-15,Poor,3,10,13,2014-06-16,6902
Louisiana,2014-06-15,Poor,1,10,13,2014-06-16,6903
Mississippi,2014-06-15,Poor,3,10,13,2014-06-16,6904
Missouri,2014-06-15,Poor,4,10,13,2014-06-16,6905
North Carolina,2014-06-15,Poor,3,10,13,2014-06-16,6906
Oklahoma,2014-06-15,Poor,1,10,13,2014-06-16,6907
South Carolina,2014-06-15,Poor,3,10,13,2014-06-16,6908
Tennessee,2014-06-15,Poor,4,10,13,2014-06-16,6909
Texas,2014-06-15,Poor,14,10,13,2014-06-16,6910
Virginia,2014-06-15,Poor,0,10,13,2014-06-16,6911
15 States,2014-06-15,Poor,9,10,13,2014-06-16,6912
Alabama,2014-06-15,Fair,40,37,39,2014-06-16,6913
Arizona,2014-06-15,Fair,30,37,39,2014-06-16,6914
Arkansas,2014-06-15,Fair,24,37,39,2014-06-16,6915
California,2014-06-15,Fair,20,37,39,2014-06-16,6916
Georgia,2014-06-15,Fair,34,37,39,2014-06-16,6917
Kansas,2014-06-15,Fair,40,37,39,2014-06-16,6918
Louisiana,2014-06-15,Fair,19,37,39,2014-06-16,6919
Mississippi,2014-06-15,Fair,32,37,39,2014-06-16,6920
Missouri,2014-06-15,Fair,40,37,39,2014-06-16,6921
North Carolina,2014-06-15,Fair,26,37,39,2014-06-16,6922
Oklahoma,2014-06-15,Fair,54,37,39,2014-06-16,6923
South Carolina,2014-06-15,Fair,24,37,39,2014-06-16,6924
Tennessee,2014-06-15,Fair,21,37,39,2014-06-16,6925
Texas,2014-06-15,Fair,44,37,39,2014-06-16,6926
Virginia,2014-06-15,Fair,2,37,39,2014-06-16,6927
15 States,2014-06-15,Fair,37,37,39,2014-06-16,6928
Alabama,2014-06-15,Good,56,37,34,2014-06-16,6929
Arizona,2014-06-15,Good,36,37,34,2014-06-16,6930
Arkansas,2014-06-15,Good,45,37,34,2014-06-16,6931
California,2014-06-15,Good,20,37,34,2014-06-16,6932
Georgia,2014-06-15,Good,49,37,34,2014-06-16,6933
Kansas,2014-06-15,Good,51,37,34,2014-06-16,6934
Louisiana,2014-06-15,Good,68,37,34,2014-06-16,6935
Mississippi,2014-06-15,Good,54,37,34,2014-06-16,6936
Missouri,2014-06-15,Good,52,37,34,2014-06-16,6937
North Carolina,2014-06-15,Good,62,37,34,2014-06-16,6938
Oklahoma,2014-06-15,Good,43,37,34,2014-06-16,6939
South Carolina,2014-06-15,Good,67,37,34,2014-06-16,6940
Tennessee,2014-06-15,Good,60,37,34,2014-06-16,6941
Texas,2014-06-15,Good,25,37,34,2014-06-16,6942
Virginia,2014-06-15,Good,94,37,34,2014-06-16,6943
15 States,2014-06-15,Good,38,37,34,2014-06-16,6944
Alabama,2014-06-15,Excellent,3,13,8,2014-06-16,6945
Arizona,2014-06-15,Excellent,34,13,8,2014-06-16,6946
Arkansas,2014-06-15,Excellent,24,13,8,2014-06-16,6947
California,2014-06-15,Excellent,60,13,8,2014-06-16,6948
Georgia,2014-06-15,Excellent,13,13,8,2014-06-16,6949
Kansas,2014-06-15,Excellent,5,13,8,2014-06-16,6950
Louisiana,2014-06-15,Excellent,12,13,8,2014-06-16,6951
Mississippi,2014-06-15,Excellent,11,13,8,2014-06-16,6952
Missouri,2014-06-15,Excellent,3,13,8,2014-06-16,6953
North Carolina,2014-06-15,Excellent,9,13,8,2014-06-16,6954
Oklahoma,2014-06-15,Excellent,1,13,8,2014-06-16,6955
South Carolina,2014-06-15,Excellent,6,13,8,2014-06-16,6956
Tennessee,2014-06-15,Excellent,14,13,8,2014-06-16,6957
Texas,2014-06-15,Excellent,12,13,8,2014-06-16,6958
Virginia,2014-06-15,Excellent,4,13,8,2014-06-16,6959
15 States,2014-06-15,Excellent,13,13,8,2014-06-16,6960
Alabama,2014-06-08,Very poor,0,0,6,2014-06-09,6961
Arizona,2014-06-08,Very poor,0,0,6,2014-06-09,6962
Arkansas,2014-06-08,Very poor,0,0,6,2014-06-09,6963
California,2014-06-08,Very poor,0,0,6,2014-06-09,6964
Georgia,2014-06-08,Very poor,0,0,6,2014-06-09,6965
Kansas,2014-06-08,Very poor,1,0,6,2014-06-09,6966
Louisiana,2014-06-08,Very poor,0,0,6,2014-06-09,6967
Mississippi,2014-06-08,Very poor,0,0,6,2014-06-09,6968
Missouri,2014-06-08,Very poor,2,0,6,2014-06-09,6969
North Carolina,2014-06-08,Very poor,0,0,6,2014-06-09,6970
Oklahoma,2014-06-08,Very poor,0,0,6,2014-06-09,6971
South Carolina,2014-06-08,Very poor,0,0,6,2014-06-09,6972
Tennessee,2014-06-08,Very poor,1,0,6,2014-06-09,6973
Texas,2014-06-08,Very poor,6,0,6,2014-06-09,6974
Virginia,2014-06-08,Very poor,0,0,6,2014-06-09,6975
15 States,2014-06-08,Very poor,3,0,6,2014-06-09,6976
Alabama,2014-06-08,Poor,0,0,15,2014-06-09,6977
Arizona,2014-06-08,Poor,0,0,15,2014-06-09,6978
Arkansas,2014-06-08,Poor,4,0,15,2014-06-09,6979
California,2014-06-08,Poor,0,0,15,2014-06-09,6980
Georgia,2014-06-08,Poor,4,0,15,2014-06-09,6981
Kansas,2014-06-08,Poor,3,0,15,2014-06-09,6982
Louisiana,2014-06-08,Poor,1,0,15,2014-06-09,6983
Mississippi,2014-06-08,Poor,1,0,15,2014-06-09,6984
Missouri,2014-06-08,Poor,5,0,15,2014-06-09,6985
North Carolina,2014-06-08,Poor,2,0,15,2014-06-09,6986
Oklahoma,2014-06-08,Poor,1,0,15,2014-06-09,6987
South Carolina,2014-06-08,Poor,4,0,15,2014-06-09,6988
Tennessee,2014-06-08,Poor,3,0,15,2014-06-09,6989
Texas,2014-06-08,Poor,16,0,15,2014-06-09,6990
Virginia,2014-06-08,Poor,0,0,15,2014-06-09,6991
15 States,2014-06-08,Poor,10,0,15,2014-06-09,6992
Alabama,2014-06-08,Fair,35,0,37,2014-06-09,6993
Arizona,2014-06-08,Fair,29,0,37,2014-06-09,6994
Arkansas,2014-06-08,Fair,19,0,37,2014-06-09,6995
California,2014-06-08,Fair,20,0,37,2014-06-09,6996
Georgia,2014-06-08,Fair,35,0,37,2014-06-09,6997
Kansas,2014-06-08,Fair,39,0,37,2014-06-09,6998
Louisiana,2014-06-08,Fair,24,0,37,2014-06-09,6999
Mississippi,2014-06-08,Fair,31,0,37,2014-06-09,7000
